FBtr0346901	1000	647	-127.925	-0.127925	-0.197721
FBtr0346899	1000	688	87.8969	0.0878969	0.127757
FBtr0346902	1000	688	87.8969	0.0878969	0.127757
FBtr0346903	1000	343	167.975	0.167975	0.489724
FBtr0346904	1000	374	-40.2951	-0.0402951	-0.107741
FBtr0346896	1000	926	-895.191	-0.895191	-0.966729
FBtr0346895	1000	253	-54.0488	-0.0540488	-0.213631
FBtr0346894	1000	231	54.6577	0.0546577	0.236613
FBtr0346893	1000	265	73.5523	0.0735523	0.277556
FBtr0346892	1000	627	-7.25962	-0.00725962	-0.0115783
FBtr0346891	1000	637	56.9107	0.0569107	0.0893418
FBtr0346890	1000	496	-382.088	-0.382088	-0.770339
FBtr0346889	1000	459	-589.365	-0.589365	-1.28402
FBtr0346888	1000	384	869.747	0.869747	2.26497
FBtr0301978	1000	350	-1896.17	-1.89617	-5.41764
FBtr0306544	1000	350	-967.148	-0.967148	-2.76328
FBtr0113733	1000	350	-967.148	-0.967148	-2.76328
FBtr0306545	1000	350	-1686.1	-1.6861	-4.81743
FBtr0309315	1000	350	-185.991	-0.185991	-0.531401
FBtr0309314	1000	350	-185.991	-0.185991	-0.531401
FBtr0300041	1000	350	-1109.81	-1.10981	-3.17089
FBtr0343932	1000	350	-1109.81	-1.10981	-3.17089
FBtr0113726	1000	350	-1109.81	-1.10981	-3.17089
FBtr0113725	1000	350	-1109.81	-1.10981	-3.17089
FBtr0113724	1000	350	-1109.81	-1.10981	-3.17089
FBtr0113723	1000	350	-1109.81	-1.10981	-3.17089
FBtr0113717	1000	350	-1109.81	-1.10981	-3.17089
FBtr0344446	1000	350	-1696.02	-1.69602	-4.84577
FBtr0302542	1000	350	-1696.02	-1.69602	-4.84577
FBtr0302055	1000	350	-2352.91	-2.35291	-6.72261
FBtr0113730	1000	350	-2317.24	-2.31724	-6.62068
FBtr0113727	1000	350	-901.457	-0.901457	-2.57559
FBtr0309316	1000	350	-761.839	-0.761839	-2.17668
FBtr0340048	1000	350	-1152.1	-1.1521	-3.29171
FBtr0340047	1000	350	-527.686	-0.527686	-1.50768
FBtr0300807	1000	350	-527.686	-0.527686	-1.50768
FBtr0300806	1000	350	-527.686	-0.527686	-1.50768
FBtr0333740	1000	479	165.205	0.165205	0.344895
FBtr0332625	1000	479	165.205	0.165205	0.344895
FBtr0340198	1000	350	243.365	0.243365	0.695328
FBtr0113769	1000	350	243.365	0.243365	0.695328
FBtr0340199	1000	350	243.365	0.243365	0.695328
FBtr0113768	1000	350	243.365	0.243365	0.695328
FBtr0301133	1000	350	-233.142	-0.233142	-0.66612
FBtr0301132	1000	350	-52.6831	-0.0526831	-0.150523
FBtr0344110	1000	350	15.1097	0.0151097	0.0431707
FBtr0111192	1000	350	15.1097	0.0151097	0.0431707
FBtr0111191	1000	350	15.1097	0.0151097	0.0431707
FBtr0336924	1000	350	-1159.37	-1.15937	-3.31249
FBtr0299903	1000	350	-1159.37	-1.15937	-3.31249
FBtr0111134	1000	350	-1159.37	-1.15937	-3.31249
FBtr0344114	1000	350	-38.6337	-0.0386337	-0.110382
FBtr0299926	1000	350	148.053	0.148053	0.423007
FBtr0344113	1000	350	-1688.44	-1.68844	-4.82412
FBtr0344466	1000	350	-1054.64	-1.05464	-3.01326
FBtr0344465	1000	350	-1054.64	-1.05464	-3.01326
FBtr0344112	1000	350	-1054.64	-1.05464	-3.01326
FBtr0344111	1000	350	-1054.64	-1.05464	-3.01326
FBtr0302021	1000	350	-1054.64	-1.05464	-3.01326
FBtr0302020	1000	350	-1054.64	-1.05464	-3.01326
FBtr0301619	1000	350	-1054.64	-1.05464	-3.01326
FBtr0301618	1000	350	-1054.64	-1.05464	-3.01326
FBtr0111190	1000	350	-738.096	-0.738096	-2.10885
FBtr0111189	1000	350	-925.081	-0.925081	-2.64309
